Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2024 - December 31  2024
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","40%","03/09/2024 09:39","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","40%","03/09/2024 09:43","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","40%","03/09/2024 09:50","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","20%","03/09/2024 09:54","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","03/09/2024 09:54","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","20%","03/09/2024 09:55","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/09/2024 10:00","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","03/09/2024 10:08","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","40%","03/09/2024 10:09","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart Max","Waste","Not Ready","20%","03/09/2024 10:10","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","80%","03/09/2024 10:10","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","20%","03/09/2024 10:11","-"
"1526482","120 Ashford St","Smart Max","Waste","Not Ready","20%","03/09/2024 10:13","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","80%","03/09/2024 13:33","-"
"1526471","285 Babcock St Rear Field","Smart Max","Waste","Not Ready","20%","03/10/2024 06:47","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","0%","03/10/2024 07:43","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","03/10/2024 09:45","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","100%","03/11/2024 04:59","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","60%","03/11/2024 05:03","-"
"1517448","610 Beacon St","Smart","Single Stream","Not Ready","60%","03/11/2024 05:27","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","40%","03/11/2024 05:34","-"
"1526393","565 Comm Ave","Smart","Single Stream","Not Ready","20%","03/11/2024 05:35","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","20%","03/11/2024 05:36","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","40%","03/11/2024 05:37","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","40%","03/11/2024 05:40","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","60%","03/11/2024 05:42","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart","Single Stream","Not Ready","20%","03/11/2024 05:43","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart","Single Stream","Alert"," Alert - Unknown Fullness","03/11/2024 05:44","-"
"1526380","675 Comm Ave","Smart","Single Stream","Not Ready","60%","03/11/2024 05:46","-"
"1526385","685 Comm Ave","Smart","Single Stream","Not Ready","60%","03/11/2024 05:46","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","03/11/2024 05:48","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","40%","03/11/2024 05:50","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Not Ready","60%","03/11/2024 05:51","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Not Ready","20%","03/11/2024 05:53","-"
"1526465","771 Comm Ave","Smart","Single Stream","Not Ready","20%","03/11/2024 05:54","-"
"1526472","1 University Rd @ Comm Ave","Smart","Single Stream","Fullness","60%","03/11/2024 05:55","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","03/11/2024 05:58","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Not Ready","20%","03/11/2024 05:59","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","20%","03/11/2024 06:00","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Not Ready","40%","03/11/2024 06:06","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Not Ready","40%","03/11/2024 06:22","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","03/11/2024 06:38","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","40%","03/11/2024 06:47","-"
"500002835","18 Granby St","Smart","Single Stream","Fullness","60%","03/11/2024 06:48","-"
"500002837","665 Commonwealth Avenue At Granby - Jenga Building","Smart","Waste","Fullness","80%","03/11/2024 06:49","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","80%","03/11/2024 06:51","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","60%","03/11/2024 06:52","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","03/11/2024 06:53","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","60%","03/11/2024 06:55","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Not Ready","60%","03/11/2024 06:55","-"
"1526459","610 Comm Ave","Smart","Single Stream","Not Ready","40%","03/11/2024 06:57","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Not Ready","40%","03/11/2024 06:58","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","80%","03/11/2024 06:59","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","60%","03/11/2024 07:21","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","03/11/2024 07:22","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","03/11/2024 07:23","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","03/11/2024 07:28","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","03/11/2024 07:28","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","20%","03/11/2024 07:31","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","03/11/2024 07:31","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Not Ready","20%","03/11/2024 07:36","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","20%","03/11/2024 07:39","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","03/11/2024 07:39","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","03/11/2024 08:08","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","20%","03/11/2024 08:08","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart","Single Stream","Fullness","100%","03/11/2024 08:29","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Fullness","80%","03/11/2024 08:42","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Not Ready","60%","03/11/2024 08:46","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","03/11/2024 08:52","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","0%","03/11/2024 08:55","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2024 08:56","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","03/11/2024 08:58","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","03/11/2024 08:59","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","20%","03/11/2024 09:00","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","03/11/2024 09:03","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","0%","03/11/2024 09:04","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","03/11/2024 09:05","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart Max","Waste","Not Ready","20%","03/11/2024 09:07","-"
"500002837","665 Commonwealth Avenue At Granby - Jenga Building","Smart Max","Waste","Not Ready","20%","03/11/2024 09:07","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","20%","03/11/2024 09:08","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","0%","03/11/2024 09:12","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","20%","03/11/2024 09:16","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","80%","03/11/2024 09:17","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","40%","03/11/2024 09:18","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","40%","03/11/2024 09:20","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","60%","03/11/2024 09:20","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/11/2024 09:21","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Not Ready","60%","03/11/2024 09:23","-"
"1526482","120 Ashford St","Smart","Single Stream","Not Ready","40%","03/11/2024 09:24","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","03/11/2024 09:25","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","03/11/2024 09:28","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","03/11/2024 09:29","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","03/11/2024 09:31","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","0%","03/11/2024 09:35","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","03/11/2024 09:41","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Not Ready","20%","03/11/2024 10:02","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","03/11/2024 10:14","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","03/11/2024 10:35","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","03/11/2024 10:37","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","80%","03/11/2024 11:18","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","80%","03/12/2024 04:43","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Fullness","80%","03/12/2024 04:45","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","03/12/2024 05:51","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","03/12/2024 06:05","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","03/12/2024 06:23","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","60%","03/12/2024 08:14","-"
"1526508","595 Comm Ave Garage P2 East","Smart Max","Waste","Fullness","80%","03/12/2024 08:21","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","0%","03/12/2024 08:31","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","0%","03/12/2024 08:32","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","100%","03/12/2024 08:36","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","03/12/2024 08:42","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","100%","03/12/2024 08:46","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/12/2024 08:50","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Fullness","60%","03/12/2024 08:51","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","03/12/2024 08:55","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","0%","03/12/2024 08:59","-"
"1526519","595 Comm Ave Garage P3 East","Smart Max","Waste","Fullness","60%","03/12/2024 09:00","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","0%","03/12/2024 09:03","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","03/12/2024 14:46","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","03/12/2024 14:50","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","0%","03/13/2024 06:33","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/13/2024 06:36","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","03/13/2024 08:07","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","0%","03/13/2024 08:13","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","0%","03/13/2024 08:13","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","03/13/2024 08:15","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","03/13/2024 08:16","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","03/13/2024 08:17","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","03/13/2024 08:19","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","0%","03/13/2024 08:21","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","0%","03/13/2024 08:25","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart Max","Waste","Not Ready","0%","03/13/2024 08:29","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","0%","03/13/2024 08:32","-"
"500002837","665 Commonwealth Avenue At Granby - Jenga Building","Smart Max","Waste","Not Ready","0%","03/13/2024 08:34","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","03/13/2024 08:36","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","0%","03/13/2024 08:38","-"
"500002836","665 Commonwealth Ave. Allyway Walk Way Jenga Building","Smart Max","Waste","Not Ready","0%","03/13/2024 08:40","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","0%","03/13/2024 08:51","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","03/13/2024 08:54","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","03/13/2024 08:57","-"
"1526386","Agganis Arena Garage P2 East (Weak/No Signal-Frequent SNC)","Smart Max","Waste","Not Ready","0%","03/13/2024 23:28","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","03/14/2024 06:02","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","03/14/2024 06:04","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","03/14/2024 06:35","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","03/14/2024 06:44","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","03/14/2024 08:34","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","40%","03/14/2024 08:36","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","80%","03/14/2024 08:39","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","03/14/2024 08:39","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","0%","03/14/2024 08:44","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","0%","03/14/2024 08:48","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","60%","03/14/2024 08:49","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","0%","03/14/2024 08:52","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","03/14/2024 12:06","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","03/14/2024 14:11","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","60%","03/14/2024 14:11","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","03/14/2024 14:16","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","40%","03/14/2024 14:16","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","03/14/2024 14:25","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","03/14/2024 14:25","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","03/15/2024 05:04","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","40%","03/15/2024 05:08","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart","Single Stream","Fullness","80%","03/15/2024 05:08","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","100%","03/15/2024 05:54","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","20%","03/15/2024 06:18","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","03/15/2024 07:57","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","03/15/2024 07:58","-"
"1526515","595 Comm Ave Garage P3 West","Smart Max","Waste","Fullness","60%","03/15/2024 08:00","-"
"1526518","Agganis Arena Garage P1 West (North end)","Smart Max","Waste","Fullness","60%","03/15/2024 08:13","-"
"1526384","815 Albany St.","Smart Max","Waste","Not Ready","0%","03/15/2024 08:18","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","20%","03/15/2024 08:35","-"
