Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2022 - December 31  2022
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Not Ready","40%","10/17/2022 04:19","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","60%","10/17/2022 04:39","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","80%","10/17/2022 04:55","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","20%","10/17/2022 04:57","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","80%","10/17/2022 05:23","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Fullness","80%","10/17/2022 05:36","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","10/17/2022 05:38","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Not Ready","40%","10/17/2022 06:17","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Not Ready","60%","10/17/2022 06:43","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","80%","10/17/2022 06:49","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","80%","10/17/2022 06:51","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","10/17/2022 06:52","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","100%","10/17/2022 06:54","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","100%","10/17/2022 06:58","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","10/17/2022 07:04","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","60%","10/17/2022 07:05","-"
"1526393","565 Comm Ave","Smart","Single Stream","Not Ready","40%","10/17/2022 07:07","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","40%","10/17/2022 07:08","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","60%","10/17/2022 07:09","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","60%","10/17/2022 07:09","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","10/17/2022 07:11","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","60%","10/17/2022 07:14","-"
"1526380","675 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/17/2022 07:16","-"
"1526395","755 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/17/2022 07:17","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","80%","10/17/2022 07:18","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Fullness","100%","10/17/2022 07:22","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/17/2022 07:24","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","80%","10/17/2022 07:26","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","10/17/2022 07:29","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","100%","10/17/2022 07:30","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","60%","10/17/2022 07:39","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","100%","10/17/2022 07:41","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","80%","10/17/2022 07:43","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Not Ready","60%","10/17/2022 07:46","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","0%","10/17/2022 08:01","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","40%","10/17/2022 08:05","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Not Ready","40%","10/17/2022 08:13","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","20%","10/17/2022 08:14","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","80%","10/17/2022 08:15","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","10/17/2022 08:16","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","80%","10/17/2022 08:18","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","80%","10/17/2022 08:28","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","10/17/2022 08:59","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/17/2022 09:01","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","10/17/2022 09:02","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","80%","10/17/2022 09:05","-"
"1526483","34 Buswell St","Smart Max","Waste","Not Ready","20%","10/17/2022 09:06","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","80%","10/17/2022 09:11","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Fullness","100%","10/17/2022 09:11","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","100%","10/17/2022 09:13","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","60%","10/17/2022 09:17","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Not Ready","60%","10/17/2022 09:18","-"
"1526482","120 Ashford St","Smart","Single Stream","Not Ready","0%","10/17/2022 09:18","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","100%","10/17/2022 09:24","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","100%","10/17/2022 09:26","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","10/17/2022 09:42","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","10/17/2022 10:49","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","10/17/2022 10:50","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","10/17/2022 11:00","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","100%","10/17/2022 11:10","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/17/2022 13:41","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","10/17/2022 14:11","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Fullness","80%","10/17/2022 14:16","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","10/18/2022 06:54","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","60%","10/18/2022 07:31","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","10/18/2022 07:31","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/18/2022 07:41","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/18/2022 08:08","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/18/2022 08:18","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Fullness","100%","10/18/2022 08:35","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","10/18/2022 09:15","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","10/18/2022 09:16","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","10/18/2022 09:20","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","60%","10/18/2022 09:28","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","60%","10/18/2022 09:33","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/18/2022 09:34","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Fullness","60%","10/18/2022 09:38","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/18/2022 09:41","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","0%","10/18/2022 09:43","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","10/18/2022 09:47","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","10/18/2022 09:49","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","10/18/2022 09:50","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","10/18/2022 09:53","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","10/18/2022 10:00","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","10/18/2022 10:06","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/18/2022 10:08","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","10/18/2022 14:56","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/18/2022 14:56","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","20%","10/18/2022 15:08","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","10/18/2022 15:08","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","10/18/2022 15:14","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","10/18/2022 15:14","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Not Ready","20%","10/19/2022 07:08","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","10/19/2022 07:52","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/19/2022 08:01","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","100%","10/19/2022 08:01","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","10/19/2022 08:04","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","10/19/2022 08:04","-"
"1526385","685 Comm Ave","Smart Max","Waste","Fullness","80%","10/19/2022 08:10","-"
"1526395","755 Comm Ave","Smart Max","Waste","Not Ready","40%","10/19/2022 08:14","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","20%","10/19/2022 08:15","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","20%","10/19/2022 08:16","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/19/2022 08:25","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/19/2022 08:46","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","10/19/2022 08:55","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","10/19/2022 09:13","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","60%","10/19/2022 09:16","-"
"1526384","815 Albany St.","Smart Max","Waste","Not Ready","20%","10/19/2022 12:47","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/19/2022 13:01","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Fullness","60%","10/19/2022 13:03","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart","Single Stream","Fullness","80%","10/20/2022 04:45","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","100%","10/20/2022 05:46","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","10/20/2022 06:12","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/20/2022 06:39","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","60%","10/20/2022 07:05","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","60%","10/20/2022 07:44","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","100%","10/20/2022 07:47","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","80%","10/20/2022 07:51","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","10/20/2022 07:51","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","10/20/2022 07:52","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Not Ready","40%","10/20/2022 08:16","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","20%","10/20/2022 08:29","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/20/2022 08:29","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Fullness","60%","10/20/2022 08:48","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","10/20/2022 10:40","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","100%","10/20/2022 10:42","-"
"1526459","610 Comm Ave","Smart","Single Stream","Not Ready","60%","10/20/2022 10:45","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","80%","10/20/2022 10:51","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","100%","10/20/2022 10:52","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/20/2022 13:21","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Not Ready","60%","10/21/2022 06:53","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","10/21/2022 06:56","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","80%","10/21/2022 07:11","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","10/21/2022 08:01","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/21/2022 08:05","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","0%","10/21/2022 08:08","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","40%","10/21/2022 08:09","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","60%","10/21/2022 08:09","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","60%","10/21/2022 08:12","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","10/21/2022 08:16","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","40%","10/21/2022 08:19","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","80%","10/21/2022 08:20","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","20%","10/21/2022 08:21","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","40%","10/21/2022 08:23","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","40%","10/21/2022 08:24","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","100%","10/21/2022 09:34","-"
"1526509","595 Comm Ave Garage P1 West","Smart Max","Waste","Fullness","60%","10/21/2022 10:09","-"
"1526506","700 Comm Ave Garage - 3C","Smart Max","Waste","Fullness","80%","10/21/2022 10:35","-"
"1526506","700 Comm Ave Garage - 3C","Smart","Single Stream","Fullness","100%","10/21/2022 10:35","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","100%","10/21/2022 11:03","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Fullness","60%","10/21/2022 11:07","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","100%","10/21/2022 11:32","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","100%","10/21/2022 13:32","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","10/21/2022 13:35","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Fullness","60%","10/21/2022 13:50","-"
"1526520","Agganis Arena Garage P2 West (Weak/No Signal-Frequent SNC)","Smart Max","Waste","Not Ready","20%","10/22/2022 00:26","-"
"1526471","285 Babcock St Rear Field","Smart Max","Waste","Fullness","60%","10/22/2022 05:37","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","10/22/2022 07:07","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","10/22/2022 07:42","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","10/22/2022 07:43","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","40%","10/22/2022 07:44","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","10/22/2022 07:49","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","10/22/2022 07:55","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","20%","10/22/2022 07:58","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","100%","10/22/2022 08:02","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Fullness","60%","10/22/2022 08:04","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","10/22/2022 08:06","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","10/22/2022 08:11","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","40%","10/22/2022 08:14","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","20%","10/22/2022 08:15","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/22/2022 08:21","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","60%","10/22/2022 08:22","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","100%","10/22/2022 08:22","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","40%","10/22/2022 08:24","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Fullness","100%","10/22/2022 08:25","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","10/22/2022 08:27","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/22/2022 08:29","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","10/22/2022 08:30","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","40%","10/22/2022 08:32","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","40%","10/22/2022 08:35","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","40%","10/22/2022 08:36","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","10/22/2022 08:41","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart Max","Waste","Not Ready","40%","10/22/2022 08:43","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart Max","Waste","Not Ready","20%","10/22/2022 08:44","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Not Ready","40%","10/22/2022 08:46","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","100%","10/22/2022 08:48","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Alert"," Alert - Unknown Fullness","10/22/2022 08:52","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","20%","10/22/2022 08:59","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","60%","10/22/2022 09:00","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Not Ready","40%","10/22/2022 09:02","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","10/22/2022 09:04","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","10/22/2022 09:04","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","10/22/2022 09:05","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","10/22/2022 09:09","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","10/22/2022 09:47","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","40%","10/23/2022 06:37","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","10/23/2022 06:47","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","10/23/2022 06:58","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","100%","10/23/2022 07:18","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Alert"," Alert - Unknown Fullness","10/23/2022 07:29","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","0%","10/23/2022 07:32","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","60%","10/23/2022 07:47","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","10/23/2022 08:06","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Fullness","100%","10/23/2022 08:09","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","0%","10/23/2022 08:30","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","0%","10/23/2022 08:32","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","0%","10/23/2022 08:45","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","20%","10/23/2022 10:36","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","0%","10/23/2022 13:52","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/23/2022 14:37","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Not Ready","40%","10/24/2022 03:54","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","20%","10/24/2022 03:59","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","10/24/2022 04:34","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","10/24/2022 04:37","-"
"1517448","610 Beacon St","Smart","Single Stream","Not Ready","60%","10/24/2022 05:01","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","40%","10/24/2022 05:05","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","10/24/2022 05:12","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","80%","10/24/2022 05:39","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Fullness","80%","10/24/2022 05:42","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","60%","10/24/2022 05:45","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","80%","10/24/2022 05:46","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","100%","10/24/2022 06:15","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/24/2022 06:16","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","100%","10/24/2022 06:20","-"
"1526393","565 Comm Ave","Smart","Single Stream","Not Ready","60%","10/24/2022 06:31","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","40%","10/24/2022 06:37","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","60%","10/24/2022 06:40","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Fullness","80%","10/24/2022 06:40","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","10/24/2022 06:44","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","60%","10/24/2022 06:49","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","100%","10/24/2022 06:51","-"
"1526380","675 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/24/2022 06:53","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","10/24/2022 06:55","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","100%","10/24/2022 06:56","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","100%","10/24/2022 06:59","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","60%","10/24/2022 07:04","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","40%","10/24/2022 07:11","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","100%","10/24/2022 07:16","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Not Ready","60%","10/24/2022 07:24","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/24/2022 07:25","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","10/24/2022 07:25","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/24/2022 07:29","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","10/24/2022 07:43","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","100%","10/24/2022 07:49","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Not Ready","40%","10/24/2022 07:51","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","40%","10/24/2022 07:52","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","10/24/2022 07:58","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","10/24/2022 08:09","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","100%","10/24/2022 08:13","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","100%","10/24/2022 09:02","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","100%","10/24/2022 09:08","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","100%","10/24/2022 09:09","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/24/2022 09:24","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","60%","10/24/2022 09:33","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","60%","10/24/2022 09:33","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","60%","10/24/2022 09:34","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","10/24/2022 09:34","-"
